,Global X,Global Y,Nestin,CK7,Megalin,N/A,CD14,CD20,N/A,Calbindin,Aqp2,N/A,aSMA,VCAM-1,N/A,Beta catenin,CD31,Vimentin,CD163,WT1,Seq 22,N/A,MCP1,LC3B,N/A,CD68,MPO,N/A,CD3,IL9,N/A,Seq 17,CD56,TNF-a
3003,640,2341,1,1,40,1,1,1,696,2654,193,1,1,1,1,1264,1,1,1,1,1,1,1,1,1,304,2029,50,177,1,1,1,216,1
3004,6563,7728,1,1472.5,1,1,1,459,1,1,2289,1335,1,1,1,1,1,40549,244,1,80,1,391,72,1,1,770,1,215,79.5,1,54,1,203
3005,1175,1037,1,1,1,1,1,1,1,4466,1,1493,1,1,1,1,1,36904,705,1201,1,391,1,190,1,637,676,1,1,1,101,1,961,1
3006,1423,168,1,1,1,3522,1,2383,1,1,5065,1,7127.5,1,1,1,1,48603,1,946,1,1,1,884,693,481.5,1533,1,32,1,241,1,295,1
3007,6102,6986,253.5,1,307,1,1,706,1,1257,1826,1,1,532,1,231,1,1,857,157.5,192,63,1,1013,1,48,1525,1,15,9,1,1,65,1
3008,6323,6071,1,4683,123,1,1,2131,1,196,3376,1,1239,1,1,2115,61.5,1,189,176,436,24,1,951,1,1,579,1,1020,1,1,405,1,1
3009,1470,180,1,1,1,3522,1,1,1,1,2421,1,15165,1,1,1,1,27522,1,1336,267,1,1,192,693,546,1330,1,261,67,241,1,1006,1
3010,7520,969,1,1,1,1,1,1,1,1,1,1111,1691,1,1,1,1,17783,199,434,1,1,114,568,1,27,1,59,237,69,1,1,1,1
3011,875,2075,1,1,956,1937,1,1,1,5569,6378,349,1,1,1,1,1,314,1,426,1,1,1,1,1,477,3145,1,339,1,1,1,1247,1
3012,7805,7181,61,1256,1,657,1,1,1,1,1,1,1,1,1,1,1,53420,247,340,128,1,1,383,1,1,295,1,27,1,226,1,295,1
3013,537,5377,1,1,1,1377,1,1,1,1,1,1,1,1,1,1,1,35761,56.5,236,1,1,1,450,1,343.5,731,631,488,1,1,1,873,1
3014,272,4740,1,1,1,1,1,1,1,6367,3952,1,1,1,1,1,1,19333,189,1054,1,365,1,1,284,1524,1516,184,1141,1,1,1,573,1
3015,8136,181,1,1,1,1,1,1,1,5409,10487,1,1,1,1,1,1,461,103.5,205,1,1,1,1,1,309,1066,1,762,53,1,1,836,8
3016,970,2299,1,1,12130,1937,1,1,1,2209.5,1525,349,1,1,1,1,1,11915,55,1128.5,1,1,258,1,1,864,2049,1,664,123,271,1,877,1
3017,466,3949,1,1,1,1,1,1,1,3357,2512,1,1,358,3115,1,1,15962,1,1167,1,1,1,496,159,864,5720,1,165.5,1,1,1,309,1
3018,8210,3264,1,1,1,70,1,1,1,3755,14693,1,1,1,1,1,1,11267,71.5,255,1,2,1,642,1,963,1794,592,1,30,1,1,942,1
3019,7797,2850,1,1,1,1,1,1,1,9483,1,1,1,1,1,1,1,1,36,228,217,1,1,1,429,774,382,496,635,1,1,1,890,1
3020,6865,3419,1,1,1,1,1,1,1,1,1,1,1,1,588,1,1,2668,1,1,1,1,1,152,163,135,495,1,321,1,14,1,370,1
3021,388,5945,1,1,1,546,1,891,1,11563,32485,1,1,1,1,1,1,1,100,723.5,1,1,1,1138,1,331,1662,10,212,208,1,1,1,1
3022,6486,5233,1,1,1,1,1,1536,1,9021,10092,1,274,1212.5,1,1,1,42795,51,544,475,1,1,1,76,787,1891,1,846,673.5,1,1,1041,1
3023,7764,6770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49792,1,586.5,23,1,1,18,1,207,993,1,453,1,36,1,697,1
3024,6928,4947,1,1,1,1,1,1,1,2395,1960,1,1,615.5,1,1,1,1,89.5,847,1,1,1,315,36,255,1242,84,481.5,248,1,1,889,1
3025,6843,4458,1,1,1,1,1,1,1,597,1,1,1,1,1668,1,1,1,82,87,233.5,1,1,283,1,563,451,1,447.5,183,35,1,154,1
3026,1806,1010,1,195,1,323,1,1,1,1,1,1,1581,1,1,1,3141,12233,14,14,1,115,5,257,1,266,527,1,327,1,1,1,454,1
3027,1875,1472,1559,244,1,1,1,1,1,1,1,1,1,1,6366,1,147,15982,74,389,1,1,1,287,265,19,368,65,106,36,497,1,185,1
3028,1339,4619,1,1,1,7,1,1,1,3467.5,3205,1,1,1,5,1,66,48878,1,1272,1,56,205,1,89,1345,5332,171,734,1,1,1,498,1
3029,7417,4667,1,5.5,1,1,60,1,1,8324,1859,1,1,1,1,1,1,11629.5,1,466.5,1,1,1,120.5,1,632,750,1,631.5,151,1,1,1,1
3030,7760,5140,1,27497.5,1,1,1,1,1,13473,14861.5,1,1,412,1,3994,1,1,312,545,1,1,1,796,26,734,1143,1,377,411,1,1,1,1
3031,7323,3877,1,1209,1,1,1,498,1,7232,1,1,1,1714,1253,1,1,1,61,649,6,1,1,1293,1,899,357,1,1488,635,1,1,548,1
3032,7641,1013,1,1770.5,1924,1,637.5,1,1,2238.5,1,1111,1,1,1,843,1,8079,155,24.5,287,1,49.5,421,1,273,1,59,61,1,1,40,1,1
3033,6035,6957,5,1,1,1,1,1,1,5880,7382,1,1,1,1,1,1,1262,187,663,777,63,2,442,1,323,1535,1,821,1,1,1,74,1
3034,232,4973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15704.5,1,211,225.5,8,1,40.5,1,91,560.5,564,185.5,1,1,1,317.5,1
3035,8541,912,81,1,1,1,1,1,51,1,1,1,1,1,1,1,53.5,6542,89,13,1,1,278,203,160,220,184,1,481,196,1,1,675.5,54
3036,278,5424,1,1,1,4648,797,3220,1,5411,1,1,1,1,1,1,1,13291,65,131,121,1,1,740,145,1205,331,631,944,1,1,1,123,1
3037,198,5619,1,1,1,1,1,1,1,45295,48662,1,1,1,10326,1,1,1,1,180,1,1,1,233,1,440,3032,631,1,1,53,1,1168,1
3038,361,6149,1,1,1,1391,1,1,1,46418.5,20118,1,1,1,1,1,1,1,295,296,1,349,1,637,1,1039.5,1159.5,10,1,1,1,1,942,1
3039,804,1543,1,1,1,18,1,1,9473,1,1,1,1,1,1,1,1,18915.5,1,30,1,50,1,1,74,188,1415,1,1,1,1,1,152,1
3040,458,3502,1,1,1,1,1,1,1,2713,403,1,1,1,1,1,1,12518,1,2147,1,1,1,1,1,329,291,1,23,1,1,1,1,1
3041,7873,1847,1,1,1,1,1,1,1,1,3881,1,1,1,1,1,1,1,118,189,421,1,1,20,1,2,1,1,1,18,1,1,321.5,1
3042,6670,1480,1,24782,1,1,1,1,1,1556,1,1,20.5,1,765,1,1,1,1,769,1,1,1,17,1,163,5,1,377.5,1,1,1,1,1
3043,6848,243,1,4390,1,1,1,1,1,5476,18133,1,1,1,1,1612,593,1,1,344,1,1,1,1,399,390.5,800,1,748,1,1,1,994,1
3044,2097,352,1,1,1,1,1,1,1,1,1,165,1,1,1,1,1,1084,1,601,1,5975,1,1,1,1,339,365,66,118,1,1,1,1
3045,7627,1928,1,1557,1,697,1,1,1,4498,5170,1,1,1,1,1,1,1,1,155,1,5,1,270,1,1231,583,1,1,1,1,197.5,200,36.5
3046,7379,216,1,1,729,1,1,1,1,3245,2155,1,1,1,1,1,1,1,1,336,179,405,1,90,29,360,761,1,71,37,1,1,1,1
3047,961,3606,1,1,1,1,1,1,1,31370,1,1,1,1,1,1,3113,3284,1,853,1,335,1,1,1,1,1786,1,1637,1,1,1,415,1
3048,7264,4343,1,528,1,1,1,1,1,279,1,1,1,279,1253,1,1,1,160,1,41,1,1,14.5,1,161,437,1,877,139,1,1,1,1
3049,7610,1792,1,1,1,1,1,1,1967,1994,5541,1,913,1,1,1,1,1,1,1,1,1,118,1,1,401.5,259,1,790,1,1,1,1,1
3050,1145,2301,1,1,2868,1937,1,1,1,1,2688,349,1,1,1,1,1,34068,269,370,1,1,1,1,1,172,2358,1,281,1,271,1,750,1
3051,7049,4246,1,1,1,1,1,1,1,29446,26977.5,1,1,1,1,1,1,1,84,305,1,1,1,320,1,1017,1639.5,1,213,28.5,1,37,147,1
3052,7227,802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51862.5,1,889,149.5,1,1,1,11,1,585,1,62.5,1,1,1,1,1
3053,1030,3614,1,1,1,1,1,1,1,17592,473,1,1,1,1,1,1,46879,52.5,362.5,1,335,1,374,334,1599,1110,1,87,1,1,1,252,1
3054,7795,6850,1,1,1,657,1,1,1,1379,1,1,1,1,1,1,1,18578,1,341,1,1,1,418,1,631,521,1,356,336,19,1,922,1
3055,6651,1271,866,1,1,1,1,1,1,12857,1,1,1,1959,765,1,1,56429,176,513,53,1,1,245,1,1259,1,1,491,241,1,1,1,17
3056,864,1824,1,1,1,1,1,1,1,5076,8378,1,1,1,1,1,1,26305,1,292,1,56,1,1,1,436,1450,7,1,1,1,1,593,1
3057,7329,4922,1,1,1,1,1,1,1,9049,1809,1,1,1,1,1,1,1,3,203,133,1,1,474,589,857,766,1,159,1,1,1,670,1
3058,2104,1623,1,446,1,1,1,1,177,1,936,1,1,1,6366,1,978,15193.5,1,292,1,1,1,335,492,1,908,65,132,1,497,1,477,1
3059,7364,2694,1,1,1,1,1,1,1,376,1,1,1,1,1,1,1,5209.5,56.5,43,1,225,1,1,127,77,662,367,64,1,1,1,875,1
3060,7293,634,1,1,1,1,1,1,1,1,1278,1,4802,1,1,1,1,23427,210,298,153,1,1,108,1,199.5,949,1,406,70,1,1,1,282
3061,1634,2598,1,1,1,24221,1,1,1,11448,1,1,1,1,1,1,1,40674,1,1573,1,1,1,1,1,507,11,24,1,52,1263,1,34,1
3062,1358,3579,1,1,1,39921,1,1,1,1,1,1,5444,1,1,1,1835,43617,69,1030,1,1,1,137,136,365.5,1077,1,633,1,1,1,671,1
3063,7852,6985,1,1,1,657,1,1,1,938,2309,1,1,1,1,1,1,33722,1,58,131.5,1,1,1,1,1,1028,1,1,1,19,1,808.5,1
3064,6645,6754,1,39661,1,1,1,1,1,7099,1,1,1,1,1,10849,1,1398,67,312,111,1,1,1,1,927,708,1,185,1,1,240,1,1
3065,7184,4887,1,1,1,1,1,1,1,10,1059,1,1,1,1,1,1,1120,1,51,1,1,1,140,1,188,470,1,66,1,1,1,19,1
3066,7678,7875,1,7081.5,1131.5,1,1,1,3586,10602,17161,1,1,1,1,1,1,15153,1,440,153.5,11,1,549.5,629,455,1521,1,660,205,226,1,1104,1
3067,7387,5126,1,443,1,198,1113,1,1,2375,1,1,1,1,1,341,1,1,353,121,1,699,34,1,589,367,325,1,283,118.5,1,1,619,1
3068,7799,6932,1,1,1,657,1,1,1,1,1,1,1,1,1,1,1,32163,70,330,1,1,1,1,1,547,588,1,240,1,19,1,1,1
3069,1197,2841,1,1,1,260,1,1,1,2845,7125,1,1,1,1,1,1,6906,1,759,1,1,1,1,1,816,2930,1281,1,1,130,1,366,1
3070,6379,7531,1,1,1,1,1,1,1,1,1,1,1,1,1,1085,1,22051,77.5,821,441,1,1,86,1,249,261.5,662,273,1,1,1565,564.5,41.5
3071,7020,2330,1,1,1,240,1,1,11,693,24,1,1,1,1,1,1,1,1,232,1,1,1,306,205,558.5,96,1,490,1,1,1,237.5,1
3072,2659,98,1,49117,1791,688,1,1,1,1,6419,1,1,1,102,1,1,42333,1,377,1,112,1,137,1,101,1351,16,249,1,160,1,531,74
3073,7322,4261,1,1304,1,1,1,1,1,1,18757,1,1,1,1253,1,1,1,83.5,425,1,1,1,1,1,1,2168,1,513.5,1,1,1,147,1
3074,1043,3498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30147,1,306,1,335,1,1,147,33,1579,1,212,1,1,1,1,1
3075,231,6776,1,1,1,1,1,1,1,416.5,1,1,1737,1,1,1,1,51369,571,759,1,467,1,157,150,547,747,1,73,163,1,1,632,1
3076,1083,1547,1,1,1,1,1,1,1,8778,1,1,1,1,1,1,1,38127,1,1275,1,391,1,1,1,856,939,1,134,1,1,1,1218,1
3077,6919,8067,1,1,1,1,1,1,1,1,99,1,1,1,1,162,1,10060,82,1,208,1,147,1,1,24,146,1,257,2,1,198.5,221,633
3078,1442,119,1,1,1,3522,1,1,1,1,1,1,9521,1,1,1,1521.5,50256,577,311,1,1,1,502,693,123.5,679,1,263,189,241,1,1010.5,1
3079,1733,275,1,1,1,3702,1,1,1,1,1,1,1,3746,1,1203,1,19285,1,617,1,1,1,1,1,677,691,1,898,257,241,1,407,1
3080,8211,3563,1,1,1,70,1,1,1,726,328,1,1,1,1,1,1,5141,130,198,1,2,1,513,1,1311,1580,111,374,636,1,1,446.5,4.5
3081,1665,1085,1,5778,1,1,1,1,1,1,1,1,1,1,1,215,1,19939.5,159.5,651,63,391,1,508,1,181,2819,1,359,566,1,1,435,44.5
3082,2055,2116,1,1,1,10424,1,1,1,1,1,1,1,1,6366,1,1,35651,82,29,1,1,1,25,242,864,1200,1,187,86,497,1,361,1
3083,473,3210,1,1,1,1,1,1,1,3076,1,1,1,1,1,1,1,41976,86,522,1,1,1,580,858,1808,464,1,940,123,255,1,567,1
3084,783,5277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27045,66,1,1,1,1,66,1,889,512.5,1,691,1,1,1,992,1
3085,452,3452,1,1,1,1,1,1,1,1199,1,1,1,1,1,1,1,38525,1,1,1,1,1,1,1,567,293.5,1,244,1,1,1,695,1
3086,6916,7035,1,3064,1,1,1,1,1,1,36450,1,1434,1,1,1,1,1,84.5,170,1,1,1,1,1,1,592,1,1153,1,1,1,299,149
3087,303,5620,1,1,1,1377,1,1,1,31636,43155,1,1,1,1,1,1,1,45,1,1,1,1,323,1,359,1346,631,1,62.5,1,1,996,1
3088,558,5785,1,31329,1,546,1,1,1,1,14450,16,1,1,1,1,1,6959,198,1241,1,1,1,2073,1,985,4526,9,147.5,1,1,1,2114,1
3089,620,4562,1,1,1,1,1,1,1,1191,1062,1,1,1,1,1,1,5142,416,386,1,1,1,283,1,992,554,1,351.5,1,1,1,304,1
3090,980,3764,1,1,1,1,1,1,1,1,1,1,976.5,1,1,1,1,30242,1,774,1,1,1,1,1,178,1007,1,275,1,1,1,263,1
3091,152,6679,1,1,247,1,1,1,1,1,1,1,1,1,2870,1,1,46223,1,1,1,467,1,1,150,33,1282,1,260,1,1,1,260,1
3092,7416,1709,1,1,1,1332,1,150,1,1,1,1,1,1,1,1,1,1,1,92,1,1,1,420,1,4.5,191,7,1,77,1,1,1,1
3093,6016,8297,1,1,1,1,1,1,1,7310,1,1,930,1,1,1,1,10603,441,433,206,1,1,202,1,560,206,1,487,76,159,1,66,1
3094,8097,3632,1,3722,1,1,1,1,1,1,1,1,1,1,17329,89,1,887,1,126,1,1,1,1,1,373,231,111,167,21,1,1,1,1
3095,1157,5171,1,1,1,1,1,1,1,1430.5,1200,1,1,1,1,2010,1,54208,1,1499,1,1,1,1,1,626.5,1133,218,54,1,1,1,2361,1
3096,654,3714,1,1,1,1,1,1,1,3393,1,1,1,1,1283,1,1,25259,1,1671,1,69,1,1,1,47,85,1,730,1,1,1,890,1
3097,7305,2963,1,95.5,1,1,1,1,1,3723,47880,1,1,1,1,1,1,5090,398,1226.5,1,225,1,472,43,242,1464,1,258.5,588,1,1,163,1
3098,2069,2592,1,9951,1,110,1,1,1,1,8726,1,1,1,1,1,1,37414,609,707,1,21,1,1,5,172,2083,26,54,477.5,1,1,771,1
3099,7217,5552,1,256,1,1,1,1,1,1,1,1,1,1,1,1,1,5076,1,173,1,1,1,65,36,122,290,1,1,98,1,1,573,1
3100,7796,758,1,1,1,1,1,53,1,1,4301,1,1,1,1,1,323,1,87,1,1,1,1,241,1,1,1168,1,177,284,1,1,445,1
3101,7807,3744,1,1,1,1,36.5,1,1,494,836,1,1,1,17329,1,1,5254,1,952,53,1,1,1,1,244.5,842,111,390,1,1,1,817.5,1
3102,412,4617,1,1,1788,1,1,1,1,1502.5,1600.5,1,1,1,1,96,1,6523,35,73,1,25,1,149,1,250.5,990,1,121,21,1,1,429,1
3103,7383,123,1,921,1,223,1,1,1,40,497,103,539.5,536,1,1,1,1092.5,1,705,1,167,1,172,29,226,639,1,210,199,1,1,30,67.5
3104,859,3071,1,1,1,1,1,1,1,4348.5,4697,1,1,1,1,1,1,9633.5,1,531,1,349,1,224,350,624.5,2535,1,634,1,126,1,1195,1
3105,283,5676,1,1,1,1377,1,1,1,12601.5,20014,1,1,1,1,1,1,1,1,308.5,1,1,1,255,1,428.5,1465,631,87,16,1,1,146,1
3106,2029,255,1,1,1,1,1,1,1,3628,1,165,1,1,1,1,1,14088,1,1613,1,5975,156,1,1,759,487,365,494,1,1,1,1,220
3107,1195,352,1,1,1,1,1,1,1,556.5,5913,1,1,1,1,1,1,32904,1,278,1,1,1,216,1,419.5,2130,1,106,1,1,1,353,837
3108,8032,4207,1,50229,1,1,1,1,1,1,22134,1,1,1,333,1,1,8556,1,334,1,1,1,352.5,174,1,1254,1,387,1,98,1,1050,1
3109,7636,2740,1,1,1,1,689,1,1,1397,279,1,1,1,1,1,1,1061,1,44,1,1,1,1,429,399,1095,496,286,71,1,1,399.5,1
3110,8404,1534,1,1,1,1,1,1,1,1568.5,358.5,1,1,1,532,1,1,16964,51,351,211,1,1,73,1,559.5,463.5,1,1,149,1,1,376,1
3111,7726,298,1,10222,1,223,1,1,1,4025.5,9174,1,1,1,1,1,1933,1,1,650,1,167,1,1,32,263.5,520,1,125,1,1,1,537,1
3112,2329,672,1,1,682,1,1,1,1,1,1,1,844,1,1,1,1,19466,1,697,93.5,8,1,96,71,453,371,1,632,1,1,1,512,154
3113,6392,8547,1,16226,1,1,1,1,1,2377,1,1,749.5,1,1,1,1,12864,1,265,1,1,1,59.5,1,537,834,1,461,1,1,1,1,1
3114,8389,231,1,20,1,1,1,1,1,2133,1105.5,1,1,1,1,1,1,1,86,279.5,1,1,43,103,1,11,576,1,83,1,1,1,1,1
3115,543,3755,831,1,1,1,1,1,1,1619,26.5,1,1,1,1283,1,1,14600.5,686,2438,1,69,1,1,1,834,781.5,1,874,105,1,1,2011,1
3116,8274,3447,1,1,1,70,1,1,1,7064,2381,1,1,1,1,1,1,1,1,37,1,2,1,1,1,837,1568,592,1714,1,1,1,1,1
3117,1108,2647,1,1,1,260,1,1,1,25732,42688,1,1,1,1,1,1,1,1,776,1,1,1,31,91,116,2365,1,50,1,130,1,790.5,1
3118,6782,564,387.5,1514,1,1,1,1,1,1,1026,1,1,44,1,1025.5,1,10749,125.5,447,1,1,1,1,59,1,864,1,1,1,1,1,1,1
3119,7911,3179,1,1,1,70,1,1,1,1,353,1,1,1,1,1,1,48669,123,765.5,59,2,1,1,1,216,840,1,931,18,20,1,230,1
3120,127,5902,1,16703,1,1,1,1,1,2867,12067,1,1,1,1,1,1,10216,1,1,1,1,1,1,1,431.5,1542,10,499,1,1,1,637,1
3121,288,6256,1,1,1,1391,1,1,1,1,1,1,1,1,1,1,1,12077,576,79,34,349,1,249,1,961,317,10,202,1,1,1,1652,1
3122,333,3946,1,1,1,1,1,1,1,1,1,1,1,1,1283,1,1,10208,1,1835,1,1,1,1,1,1,58,1,1,1,1,1,1,1
3123,1560,4219,1,1,1,7,1,1,1,4593,1337,1,1,1,1,1,1,45620,68,413,1,56,1,321,1,941,1516,1,191,225.5,1,1,1310,1
3124,488,2904,1,1,1437.5,1,1,1,1,5105.5,1,1,1,1,1,930,1,1,1,864,1,425,1,1,111,390.5,914,1,287,1,1,1,105.5,1
3125,882,2911,1,1,1,1,1,1,1,1135,1,1,1,1,1,1,1,9451,225,1500,1,1,1,78,350,450,731,525,404,308.5,126,1,537,1
3126,7280,5282,1087,1,1,198,1,158,1,3709,522,1,1,1,1,1,1,9773.5,140,369,460,699,1,50,589,705,755,1,613,1,1,1,663,7
3127,6617,7187,1,1,48,1,1,1,1,1,1,1,1,1,1,1,1,3042,1,55,302.5,1,1,88,1,68,105,1,52,1,1,1,1,1
3128,1443,2715,1,1,1,9619,1,1,1,2601,1,1,1,1,1,1,1,28085,1,1214,1,421,1,165,282,1079,1574,1,1055,1,130,1,2022,1
3129,198,4610,1,1,1,1,1,1,1,46788,26251,1,1,1,1,1,1,1,1,188,1,365,1,242,1,393,1181,1,1058,75,1,1,1116.5,21.5
3130,7635,5293,1441,3787,1,1,1,1,1,13038,47151,1,1,98,6267,1,1,1,482,560.5,1,1,1,182,26,482,2554,1,133,367,148,1,1013,1
3131,6771,1413,827,1,1,1,1,1,1,53,1,1,1,1,765,1,215,2318,1326,286,1,1,1,573,1,713.5,1792,421,851,1,1,405,597,1
3132,1416,1641,1,1743,1,180,1,1,1,1,1,1,1,1,1,1,1,50701.5,1,692,1,1,1,238,1,131,1942,325,265,1,1,1,1,1
3133,1407,3343,1,1,1,7870,1,1,1,1855,1,1,1,1,1,1,1,53080,1,2835,1,1,1,897,1,1,802,1,1,1,1,1,1242,1
3134,759,5100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27925,1,1,1,1,1,345,1,7,906,1,185,1,1,1,604,1
3135,7648,52,33,1,1,223,1,1,1,3188,15088,1,1,1,1,1,1,1,132,436,1,167,129,1,1,213.5,1172,1,380,1,1,1,1,1
3136,448,2870,1,1,1,1,1,1,1,41101,42214,1,1,1,1,1,1,2350,1,416.5,1,425,1,191,111,1138,2772,1,633,140,1,1,84,1
3137,1025,1004,1975,1,1,1,2584,1,1,1,1,1493,1,1,1,1,1,11149,1,251.5,1,1,1,198,1,1,1037,1,379,1,101,1,325,1
3138,7075,4264,1004,2744,1,1,1,1,1,36638.5,47367,1,1,1,1,1,1,1,249,374.5,1,1,1,1,1,622,1883,1,560,370,1,1,731,1
3139,7261,8263,1,1,1,1,1,1,1,1,6092,1,1,1,1,1,1,54281,1,729,1,1,72.5,117.5,1,242,537,1,148,1,1,16,433,1
3140,1662,1446,1,6251.5,1,180,1,1,1,975.7325121,16773,1,1,1,1,1,1,40427,1,977.5,1,1,1,454,265,529,2655,65,299,249,1,1,683,1
3141,7993,2547,1,1,1,1,1,1,1,6113,5393,1,1,1,1,1,1,5327,1,298,25,31,1,91,1,924,1491,103,717,266,1,1,45,1
3142,6527,3815,289,2036,1,1,1,1,1,13323,1,1,1,1,1,1,1,19302,620,177.5,1,1,1,235,1,373.5,469,1,970,1,1,1,528,1
3143,1476,4343,1,1,1,7,1,1,1,1,2014,1,1,1,1,1,1,37450.5,1,898,1,56,1,74,1,1907,1497,1,978,1,1,1,230,1
3144,7086,7519,613,1,1,1,1,848,591,3640,1,1,1,2978,1,1,1,27125,1,1,245,1,1,413,1,247.5,418,132,365,1,1,1,1,1
3145,7421,2826,1,1,1,1,1,1,1,1,3272.274329,1,1,1,1,1,1,40755,150,349,1,225,1,451,429,80.5,1936,496,1487,315,1,1,998,1
3146,7225,421,1,1,184,1,861,1,1,1,1327,1,224,1,1,1,1,1,1,1,377,405,1,1,1,13,424.5,1,440,1,1,1,1,1
3147,1454,1563,1,1,1,180,1,1,1,855,1,1,1,1,1,1,1,38636,47,591,1,1,1,1,1,1,343,325,572,1,1,1,374,1
3148,772,2423,1,1,2708,1,1,1,696,2124,4664,1,1,1,1,1,1,1994,285,1716,1,1,1,1,1,1,1761,50,1,277,1,1,765,212
3149,7202,5205,1,1620,1,198,1,1,1,4921.5,15034,1,1,3514,1,1,1,1,1,91,1,699,1,217,36,420.5,1152,1,334,557,1,1,1,1
3150,6548,8812,1,1,1,1,1,1,1,1,689,1,1,340,1,261,1,24538,11,1,158,1,1,107.5,1,285,309,564,390,451.5,1,1,1,1
3151,6385,8482,1,22696,1,1,1,1,1,1,1289.5,1,1,1,1,1,1,22759,72,1,1,337,8.5,56,1,8,439,1,7,1,159,1,113,1
3152,7957,2244,1,4942,1,1,1,1,1,1,1,1,1,1,1,1,1,5406,20,42,79,31,1,184.5,1,108,445,1,232,1,1,1,1,1
3153,5385,8951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,289,1,100.5,1,1,1,1,22,127,459,1,10,1,16,1,218,1
3154,2352,326,1,1,1,688,384,1244.5,1,5729,5746,1,1,2585,1,1,1,6413,192,1567,1,112,1,626.5,57,443,1076,1,917,934,1,1,975,1
3155,1434,3594,1,28583,1,39921,1,1,1,1,6418,1,1,1,1,1,1,13581,1,1262,1,1,50,1,1,1,1310,1,46,1,1,1,294.5,1
3156,1594,3000,1,1,1,644,1,1,1,1,1,1,1,1,1,1,1,47660,1,397,1,124,1,289,1,130,593,167,515.5,12,1263,1,538,1
3157,919,1646,1,1,1,1,1,1,9473,4643,1073,1,1,1,1,1,1,43721,1,1732,1,56,1,887,74,475,1075,1,701,48,1,1,1813,1
3158,1180,1525,1,1,1,1,1,1,1,1,3502,1,191,1,1,1,1,27027,414,846,1,391,1,503.5,36,271,2131,1,666,1,1,1,1045,1
3159,1931,1051,1,1,1,1,1,1,1,709.5,8312,137,2271,1,1,1,1,22969,1,619,1,1,1,601,1,963.5,1831,1,1198,1056,1,1,456,1
3160,815,2953,1,1,802,1,1,1,1,382,139.5,1,1,1,1,1,1,389,1,32,1,1,1,1,350,186,1308,525,93,1,126,1,253,1
3161,693,5557,1,1,1,1377,1,1,1,1,1,16,1,1,1,1,1,51918,1,967,1,1,1,85,1,264,1898,9,42,120,1,1,1374,1
3162,1437,4498,1,1,1,7,1,1,26,4377,1,1,1,1,1,1,1,15275,111,243,1,56,1,381,1,1014,876,1,956,58,1,1,1389,1
3163,188,6915,1,1,1,20,1,1,1,1,1,1,1,1,1150,1,1,8902,72,3358,1,1,1,197,9,43,658,1,173,1,1,1,497,1
3164,6442,8381,1,1,1,1,1,1,1,87,1,1,1,1,1,65,1,1414,221,164,1,337,107,179,1,305,1271,1,806,1,1,1,450,1
3165,1248,843,1,8391,1,1,1,1,1,20488.5,24418,1,1,1,1,1,1,1,1,1503,1,22,139,139,1,785.5,1643,1,538.5,1,101,1,279,1
3166,7301,781,1,1,1,1,247,1,1,1,1,1,1,1,1,1,1,13851.5,1,685,17,1,1,421,11,322,294,1,205,88,1,1,466,54.5
3167,6636,5570,1,50343,1,1,1,1,1,1,3949,1,1,1,1,1,1,18513,84,605,116,1,1,1,1,83,805.5,1,233,77,1,113,1027,17
3168,7629,3439,1,1,1,20458,1,1,1,1,1,8473,1,1,17329,1,1,53725,1,531,1,1,1,59,1,13,385,2420,706.5,1,1,1,195,1
3169,1314,2304,1,1,1,1,1,1,3378,8134,997,1,1,1,1,1237,1,943,246,347.5,1,345,1,107,1,948,1611,24,347,41,1299,1,952,1
3170,7008,8582,1229,408.5,1,1,1,574.5,1,3396,739,1,1,1,1,537,1,1,975,446.5,280,1,1,719,1,410,301,612,498,1,1,596,159,1
3171,1201,2992,5225,1,1,1,1,1,1,1090,1,1,357,1,11479,1,1,31529,1,1249,1,2448,1,1,1,718,835,1,172.5,1,1,1,1,1
3172,2581,487,2332,727,1,35,1,1,1,1,1,1,1,1,1,1,1,43076,102,401,274,1,1,82,1,1,14,1,1,1,1,1,1,125
3173,6118,6592,1,1,1,25587,1,1,1,4024,3926,1,1,1,1,1,1,408,1,460,1,560,1,58,1,875,1290,1,336,1,1,1,1,401
3174,1049,5354,1,1,1,8808,6283,1,1,1,1,1,1,1,1,1,1,52199,8,546,1,34,1,1,1,1239,552,218,875,123,1,1,711,1
3175,6864,2183,1,1,1,1,1,1,1,5605,1,1,1,1,1,1,1,51659,1,874,1,1,867,156.5,1,1683,702,1,240,263,105,1,337,1
3176,6922,7706,1,30624,1,1,1,1,1,1,2402,1,1,1479,1,1,1,10001.5,1,1106,327,1,9.5,207,1,598,840,1,374,340,1,1,1,250.5
3177,6684,2507,1,1,1,240,1,1,1,1,1,1,1,1,1,1,1,26689,1,123,1,1,1,22,1,362,753,118,86,1,1,1,1,1
3178,1874,3076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54083,1,133,1,1,1,1,172,1,162,207,175,1,11,1,1,1
